⛈	Travel & Places	cloud with lightning and rain	cloud | lightning | rain | thunder | thunderstorm
🌤️	Travel & Places	sun behind small cloud	
🌤	Travel & Places	sun behind small cloud	behind | cloud | sun | weather
🌥️	Travel & Places	sun behind large cloud	
🌥	Travel & Places	sun behind large cloud	behind | cloud | sun | weather
🌦️	Travel & Places	sun behind rain cloud	
🌦	Travel & Places	sun behind rain cloud	behind | cloud | rain | sun | weather
🌧️	Travel & Places	cloud with rain	
🌧	Travel & Places	cloud with rain	cloud | rain | weather
🌨️	Travel & Places	cloud with snow	
🌨	Travel & Places	cloud with snow	cloud | cold | snow | weather
🌩️	Travel & Places	cloud with lightning	
🌩	Travel & Places	cloud with lightning	cloud | lightning | weather
🌪️	Travel & Places	tornado	
🌪	Travel & Places	tornado	cloud | tornado | weather | whirlwind
🌫️	Travel & Places	fog	
🌫	Travel & Places	fog	cloud | fog | weather
🌬️	Travel & Places	wind face	
🌬	Travel & Places	wind face	blow | cloud | face | wind
🌀	Travel & Places	cyclone	cyclone | dizzy | hurricane | twister | typhoon | weather
🌈	Travel & Places	rainbow	gay | genderqueer | glbt | glbtq | lesbian | lgbt | lgbtq | lgbtqia | nature | pride | queer | rain | rainbow | trans | transgender | weather
🌂	Travel & Places	closed umbrella	closed | clothing | rain | umbrella
☂️	Travel & Places	umbrella	
☂	Travel & Places	umbrella	clothing | rain | umbrella
☔	Travel & Places	umbrella with rain drops	clothing | drop | drops | rain | umbrella | weather
⛱️	Travel & Places	umbrella on ground	
⛱	Travel & Places	umbrella on ground	ground | rain | sun | umbrella | beach | sand
⚡	Travel & Places	high voltage	danger | electric | electricity | high | lightning | nature | thunder | thunderbolt | voltage | zap
❄️	Travel & Places	snowflake	
❄	Travel & Places	snowflake	cold | snow | snowflake | weather
☃️	Travel & Places	snowman	
☃	Travel & Places	snowman	cold | man | snow | snowman
⛄	Travel & Places	snowman without snow	cold | man | snow | snowman
☄️	Travel & Places	comet	
☄	Travel & Places	comet	comet | space
🔥	Travel & Places	fire	af | burn | fire | flame | hot | lit | litaf | tool
💧	Travel & Places	droplet	cold | comic | drop | droplet | nature | sad | sweat | tear | water | weather
🌊	Travel & Places	water wave	nature | ocean | surf | surfer | surfing | water | wave
🎃	Activities	jack-o-lantern	celebration | halloween | jack | jack-o-lantern | lantern | pumpkin | halloween | jack-o’-lantern
🎄	Activities	Christmas tree	celebration | christmas | tree
🎆	Activities	fireworks	boom | celebration | entertainment | fireworks | yolo
🎇	Activities	sparkler	boom | celebration | fireworks | sparkle | sparkler
🧨	Activities	firecracker	dynamite | explosive | fire | firecracker | fireworks | light | pop | popping | spark
✨	Activities	sparkles	* | magic | sparkle | sparkles | star
🎈	Activities	balloon	balloon | birthday | celebrate | celebration
🎉	Activities	party popper	awesome | birthday | celebrate | celebration | excited | hooray | party | popper | tada | woohoo | ta-da
🎊	Activities	confetti ball	ball | celebrate | celebration | confetti | party | woohoo
🎋	Activities	tanabata tree	banner | celebration | japanese | tanabata | tree | tanabata tree
🎍	Activities	pine decoration	bamboo | celebration | decoration | japanese | pine | plant
🎎	Activities	Japanese dolls	celebration | doll | dolls | festival | japanese
🎏	Activities	carp streamer	carp | celebration | streamer | carp wind sock | japanese wind socks | koinobori
🎐	Activities	wind chime	bell | celebration | chime | wind
🎑	Activities	moon viewing ceremony	celebration | ceremony | moon | viewing | moon viewing ceremony | moon-viewing ceremony
🧧	Activities	red envelope	envelope | gift | good | hóngbāo | lai | luck | money | red | see
🎀	Activities	ribbon	celebration | ribbon
🎁	Activities	wrapped gift	birthday | bow | box | celebration | christmas | gift | present | surprise | wrapped
🎗️	Activities	reminder ribbon	
🎗	Activities	reminder ribbon	celebration | reminder | ribbon
🎟️	Activities	admission tickets	
🎟	Activities	admission tickets	admission | ticket | tickets | admission tickets | entry
🎫	Activities	ticket	admission | stub | ticket
🎖️	Activities	military medal	
🎖	Activities	military medal	award | celebration | medal | military
🏆	Activities	trophy	champion | champs | prize | slay | sport | trophy | victory | win | winning | celebration
🏅	Activities	sports medal	award | gold | medal | sports | winner | celebration
🥇	Activities	1st place medal	1st | first | gold | medal | place
🥈	Activities	2nd place medal	2nd | medal | place | second | silver
🥉	Activities	3rd place medal	3rd | bronze | medal | place | third
⚽	Activities	soccer ball	ball | football | futbol | soccer | sport
⚾	Activities	baseball	ball | baseball | sport
🥎	Activities	softball	ball | glove | softball | sports | underarm
🏀	Activities	basketball	ball | basketball | hoop | sport
🏐	Activities	volleyball	ball | game | volleyball
🏈	Activities	american football	american | ball | bowl | football | sport | super
🏉	Activities	rugby football	ball | football | rugby | sport | australian football | rugby ball | rugby league | rugby union
🎾	Activities	tennis	ball | racquet | sport | tennis
🥏	Activities	flying disc	disc | flying | ultimate | flying disc | frisbee | frisbee
🎳	Activities	bowling	ball | bowling | game | sport | strike | tenpin bowling
🏏	Activities	cricket game	ball | bat | cricket | game | cricket match
🏑	Activities	field hockey	ball | field | game | hockey | stick
🏒	Activities	ice hockey	game | hockey | ice | puck | stick
🥍	Activities	lacrosse	ball | goal | lacrosse | sports | stick
🏓	Activities	ping pong	ball | bat | game | paddle | ping | pingpong | pong | table | tennis | ping pong | ping-pong | table tennis
🏸	Activities	badminton	badminton | birdie | game | racquet | shuttlecock
🥊	Activities	boxing glove	boxing | glove
🥋	Activities	martial arts uniform	arts | judo | karate | martial | taekwondo | uniform | martial arts | martial arts uniform | mma
🥅	Activities	goal net	goal | net | goal cage
⛳	Activities	flag in hole	flag | golf | hole | sport | flag in hole
⛸️	Activities	ice skate	
⛸	Activities	ice skate	ice | skate | skating | ice skating
🎣	Activities	fishing pole	entertainment | fish | fishing | pole | sport | rod | fishing pole | fishing rod
🤿	Activities	diving mask	diving | mask | scuba | snorkeling | snorkelling | diving mask
🎽	Activities	running shirt	athletics | running | sash | shirt
🎿	Activities	skis	ski | skis | snow | sport | skiing
🛷	Activities	sled	luge | sled | sledge | sleigh | snow | toboggan
🥌	Activities	curling stone	curling | game | rock | stone | curling rock | curling stone
🎯	Activities	bullseye	bull | bullseye | dart | direct | entertainment | game | hit | target | bull’s-eye | direct hit
🪀	Activities	yo-yo	fluctuate | toy | yo-yo
🪁	Activities	kite	fly | kite | soar
🔫	Activities	water pistol	gun | handgun | pistol | revolver | tool | water | weapon | toy | water pistol
🎱	Activities	pool 8 ball	8 | 8ball | ball | billiard | eight | game | pool | magic 8 ball | pool 8 ball
🔮	Activities	crystal ball	ball | crystal | fairy | fairytale | fantasy | fortune | future | magic | tale | tool
🪄	Activities	magic wand	magic | magician | wand | witch | wizard
🎮	Activities	video game	controller | entertainment | game | video
🕹️	Activities	joystick	
🕹	Activities	joystick	game | joystick | video | videogame
🎰	Activities	slot machine	casino | gamble | gambling | game | machine | slot | slots | pokie | pokies
🎲	Activities	game die	dice | die | entertainment | game
🧩	Activities	puzzle piece	clue | interlocking | jigsaw | piece | puzzle
🧸	Activities	teddy bear	bear | plaything | plush | stuffed | teddy | toy
🪅	Activities	piñata	candy | celebrate | celebration | cinco | de | festive | mayo | party | pinada | pinata | piñata
🪩	Activities	mirror ball	ball | dance | disco | glitter | mirror | party
🪆	Activities	nesting dolls	babooshka | baboushka | babushka | doll | dolls | matryoshka | nesting | russia | nesting dolls | russian dolls | russia
♠️	Activities	spade suit	
♠	Activities	spade suit	card | game | spade | suit
♥️	Activities	heart suit	
♥	Activities	heart suit	card | emotion | game | heart | hearts | suit
♦️	Activities	diamond suit	
♦	Activities	diamond suit	card | diamond | game | suit | diamond suit | diamonds
♣️	Activities	club suit	
♣	Activities	club suit	card | club | clubs | game | suit | club suit
♟️	Activities	chess pawn	
♟	Activities	chess pawn	chess | dupe | expendable | pawn
🃏	Activities	joker	card | game | joker | wildcard
🀄	Activities	mahjong red dragon	dragon | game | mahjong | red | mahjong | mahjong red dragon
🎴	Activities	flower playing cards	card | cards | flower | game | japanese | playing
🎭	Activities	performing arts	actor | actress | art | arts | entertainment | mask | performing | theater | theatre | thespian
🖼️	Activities	framed picture	
🖼	Activities	framed picture	art | frame | framed | museum | painting | picture
🎨	Activities	artist palette	art | artist | artsy | arty | colorful | creative | entertainment | museum | painter | painting | palette | colourful
🧵	Activities	thread	needle | sewing | spool | string | thread
🪡	Activities	sewing needle	embroidery | needle | sew | sewing | stitches | sutures | tailoring | thread | needle and thread
🧶	Activities	yarn	ball | crochet | knit | yarn
🪢	Activities	knot	cord | knot | rope | tangled | tie | twine | twist
👓	Objects	glasses	clothing | eye | eyeglasses | eyewear | glasses
🕶️	Objects	sunglasses	
🕶	Objects	sunglasses	dark | eye | eyewear | glasses | sunglasses | shades | sun | sunnies
🥽	Objects	goggles	dive | eye | goggles | protection | scuba | swimming | welding
🥼	Objects	lab coat	clothes | coat | doctor | dr | experiment | jacket | lab | scientist | white
🦺	Objects	safety vest	emergency | safety | vest | hi-vis | high-vis | jacket | life jacket
👔	Objects	necktie	clothing | employed | necktie | serious | shirt | tie
👕	Objects	t-shirt	blue | casual | clothes | clothing | collar | dressed | shirt | shopping | t-shirt | tshirt | weekend | green | t shirt | t-shirt | tee | tee-shirt
👖	Objects	jeans	blue | casual | clothes | clothing | denim | dressed | jeans | pants | shopping | trousers | weekend
🧣	Objects	scarf	bundle | cold | neck | scarf | up
🧤	Objects	gloves	gloves | hand
🧥	Objects	coat	brr | bundle | coat | cold | jacket | up
🧦	Objects	socks	socks | stocking
👗	Objects	dress	clothes | clothing | dress | dressed | fancy | shopping | woman’s clothes
👘	Objects	kimono	clothing | comfortable | kimono
🥻	Objects	sari	clothing | dress | sari
🩱	Objects	one-piece swimsuit	bathing | one-piece | suit | swimsuit | bathing suit | one-piece swimsuit | swimming costume | bathers | costume | swim | swimmers | togs
🩲	Objects	briefs	bathing | briefs | one-piece | suit | swimsuit | underwear | bathing suit | pants | bathers | speedos
🩳	Objects	shorts	bathing | pants | shorts | suit | swimsuit | underwear | bathing suit | boardshorts | swim shorts | boardies
👙	Objects	bikini	bathing | beach | bikini | clothing | pool | suit | swim | swim suit | two-piece
👚	Objects	woman’s clothes	blouse | clothes | clothing | collar | dress | dressed | lady | shirt | shopping | woman | woman’s | top | woman’s clothes
🪭	Objects	folding hand fan	clack | clap | cool | cooling | dance | fan | flirt | flutter | folding | hand | hot | shy | accessory | folding fan | hand fan | japanese | summer
👛	Objects	purse	clothes | clothing | coin | dress | fancy | handbag | purse | shopping | accessories
👜	Objects	handbag	bag | clothes | clothing | dress | handbag | lady | purse | shopping | accessories | tote
👝	Objects	clutch bag	bag | clothes | clothing | clutch | dress | handbag | pouch | purse | accessories | clutch bag
🛍️	Objects	shopping bags	
🛍	Objects	shopping bags	bag | bags | hotel | shopping
🎒	Objects	backpack	backpack | backpacking | bag | bookbag | education | rucksack | satchel | school
🩴	Objects	thong sandal	beach | flip | flop | sandal | sandals | shoe | thong | thongs | zōri | beach sandals | flip-flop | flipflop | thong sandals | zori | flip flop | jandal | beach sandal | thong sandal
👞	Objects	man’s shoe	brown | clothes | clothing | feet | foot | kick | man | man’s | shoe | shoes | shopping
👟	Objects	running shoe	athletic | clothes | clothing | fast | kick | running | shoe | shoes | shopping | sneaker | tennis | trainers | runners | running shoe | trainer
🥾	Objects	hiking boot	backpacking | boot | brown | camping | hiking | outdoors | shoe
🥿	Objects	flat shoe	ballet | comfy | flat | flats | shoe | slip-on | slipper | ballet flat | flat shoe | pump
👠	Objects	high-heeled shoe	clothes | clothing | dress | fashion | heel | heels | high-heeled | shoe | shoes | shopping | stiletto | woman | high-heeled shoe
👡	Objects	woman’s sandal	clothing | sandal | shoe | woman | woman’s
🩰	Objects	ballet shoes	ballet | dance | shoes
👢	Objects	woman’s boot	boot | clothes | clothing | dress | shoe | shoes | shopping | woman | woman’s
🪮	Objects	hair pick	afro | comb | groom | hair | pick
👑	Objects	crown	clothing | crown | family | king | medieval | queen | royal | royalty | win
👒	Objects	woman’s hat	clothes | clothing | garden | hat | hats | party | woman | woman’s
🎩	Objects	top hat	clothes | clothing | fancy | formal | hat | magic | top | tophat
🎓	Objects	graduation cap	cap | celebration | clothing | education | graduation | hat | scholar
🧢	Objects	billed cap	baseball | bent | billed | cap | dad | hat
🪖	Objects	military helmet	army | helmet | military | soldier | war | warrior
⛑️	Objects	rescue worker’s helmet	
⛑	Objects	rescue worker’s helmet	aid | cross | face | hat | helmet | rescue | worker’s
📿	Objects	prayer beads	beads | clothing | necklace | prayer | religion
💄	Objects	lipstick	cosmetics | date | lipstick | makeup | make-up
💍	Objects	ring	diamond | engaged | engagement | married | ring | romance | shiny | sparkling | wedding
💎	Objects	gem stone	diamond | engagement | gem | jewel | money | romance | stone | wedding | gem stone | gemstone
🔇	Objects	muted speaker	mute | muted | quiet | silent | sound | speaker
🔈	Objects	speaker low volume	low | soft | sound | speaker | volume | quiet
🔉	Objects	speaker medium volume	medium | sound | speaker | volume
🔊	Objects	speaker high volume	high | loud | music | sound | speaker | volume
📢	Objects	loudspeaker	address | communication | loud | loudspeaker | public | sound
📣	Objects	megaphone	cheering | megaphone | sound
📯	Objects	postal horn	horn | post | postal
🔔	Objects	bell	bell | break | church | sound
🔕	Objects	bell with slash	bell | forbidden | mute | no | not | prohibited | quiet | silent | slash | sound
🎼	Objects	musical score	music | musical | note | score
🎵	Objects	musical note	music | musical | note | sound
🎶	Objects	musical notes	music | musical | note | notes | sound
🎙️	Objects	studio microphone	
🎙	Objects	studio microphone	mic | microphone | music | studio
🎚️	Objects	level slider	
🎚	Objects	level slider	level | music | slider
🎛️	Objects	control knobs	
🎛	Objects	control knobs	control | knobs | music
🎤	Objects	microphone	karaoke | mic | microphone | music | sing | sound
🎧	Objects	headphone	earbud | headphone | sound
📻	Objects	radio	entertainment | radio | tbt | video | am | fm | wireless
🎷	Objects	saxophone	instrument | music | sax | saxophone
🪗	Objects	accordion	accordion | box | concertina | instrument | music | squeeze | squeezebox
🎸	Objects	guitar	guitar | instrument | music | strat
🎹	Objects	musical keyboard	instrument | keyboard | music | musical | piano | musical keyboard | organ
🎺	Objects	trumpet	instrument | music | trumpet
🎻	Objects	violin	instrument | music | violin
🪕	Objects	banjo	banjo | music | stringed
🥁	Objects	drum	drum | drumsticks | music | percussions
🪘	Objects	long drum	beat | conga | drum | instrument | long | rhythm
🪇	Objects	maracas	cha | dance | instrument | maracas | music | party | percussion | rattle | shake | shaker
🪈	Objects	flute	band | fife | flautist | flute | instrument | marching | music | orchestra | piccolo | pipe | recorder | woodwind
🪉	Objects	harp	cupid | harp | instrument | love | music | orchestra
📱	Objects	mobile phone	cell | communication | mobile | phone | telephone
📲	Objects	mobile phone with arrow	arrow | build | call | cell | communication | mobile | phone | receive | telephone
☎️	Objects	telephone	
☎	Objects	telephone	phone | telephone | landline
📞	Objects	telephone receiver	communication | phone | receiver | telephone | voip
📟	Objects	pager	communication | pager
📠	Objects	fax machine	communication | fax | machine
🔋	Objects	battery	battery
🪫	Objects	low battery	battery | drained | electronic | energy | low | power
🔌	Objects	electric plug	electric | electricity | plug
💻	Objects	laptop	computer | laptop | office | pc | personal | pc
🖥️	Objects	desktop computer	
🖥	Objects	desktop computer	computer | desktop | monitor
🖨️	Objects	printer	
🖨	Objects	printer	computer | printer
⌨️	Objects	keyboard	
⌨	Objects	keyboard	computer | keyboard
🖱️	Objects	computer mouse	
🖱	Objects	computer mouse	computer | mouse
🖲️	Objects	trackball	
🖲	Objects	trackball	computer | trackball
💽	Objects	computer disk	computer | disk | minidisk | optical
💾	Objects	floppy disk	computer | disk | floppy | diskette
💿	Objects	optical disk	blu-ray | cd | computer | disk | dvd | optical
📀	Objects	dvd	blu-ray | cd | computer | disk | dvd | optical | blu-ray | dvd
🧮	Objects	abacus	abacus | calculation | calculator
🎥	Objects	movie camera	bollywood | camera | cinema | film | hollywood | movie | record
🎞️	Objects	film frames	
🎞	Objects	film frames	cinema | film | frames | movie
📽️	Objects	film projector	
📽	Objects	film projector	cinema | film | movie | projector | video
🎬	Objects	clapper board	action | board | clapper | movie | clapper board | clapperboard | film
📺	Objects	television	television | tv | video | tv
📷	Objects	camera	camera | photo | selfie | snap | tbt | trip | video
📸	Objects	camera with flash	camera | flash | video
📹	Objects	video camera	camcorder | camera | tbt | video
📼	Objects	videocassette	old | school | tape | vcr | vhs | video | videocassette | vhs | videotape
🔍	Objects	magnifying glass tilted left	glass | lab | left | left-pointing | magnifying | science | search | tilted | tool
🔎	Objects	magnifying glass tilted right	contact | glass | lab | magnifying | right | right-pointing | science | search | tilted | tool
🕯️	Objects	candle	
🕯	Objects	candle	candle | light
💡	Objects	light bulb	bulb | comic | electric | idea | light | globe
🔦	Objects	flashlight	electric | flashlight | light | tool | torch
🏮	Objects	red paper lantern	bar | lantern | light | paper | red | restaurant
🪔	Objects	diya lamp	diya | lamp | light | oil
📔	Objects	notebook with decorative cover	book | cover | decorated | decorative | education | notebook | school | writing
📕	Objects	closed book	book | closed | education
📖	Objects	open book	book | education | fantasy | knowledge | library | novels | open | reading
📗	Objects	green book	book | education | fantasy | green | library | reading
📘	Objects	blue book	blue | book | education | fantasy | library | reading
📙	Objects	orange book	book | education | fantasy | library | orange | reading
📚	Objects	books	book | books | education | fantasy | knowledge | library | novels | reading | school | study
📓	Objects	notebook	notebook
📒	Objects	ledger	ledger | notebook
📃	Objects	page with curl	curl | document | page | paper
📜	Objects	scroll	paper | scroll
📄	Objects	page facing up	document | facing | page | paper | up
📰	Objects	newspaper	communication | news | newspaper | paper
🗞️	Objects	rolled-up newspaper	
🗞	Objects	rolled-up newspaper	news | newspaper | paper | rolled | rolled-up
📑	Objects	bookmark tabs	bookmark | mark | marker | tabs
🔖	Objects	bookmark	bookmark | mark
🏷️	Objects	label	
🏷	Objects	label	label | tag
💰	Objects	money bag	bag | bank | bet | billion | cash | cost | dollar | gold | million | money | moneybag | paid | paying | pot | rich | win
🪙	Objects	coin	coin | dollar | euro | gold | metal | money | rich | silver | treasure
💴	Objects	yen banknote	bank | banknote | bill | currency | money | note | yen
💵	Objects	dollar banknote	bank | banknote | bill | currency | dollar | money | note
💶	Objects	euro banknote	100 | bank | banknote | bill | currency | euro | money | note | rich
💷	Objects	pound banknote	bank | banknote | bill | billion | cash | currency | money | note | pound | pounds | sterling
💸	Objects	money with wings	bank | banknote | bill | billion | cash | dollar | fly | million | money | note | pay | wings
💳	Objects	credit card	bank | card | cash | charge | credit | money | pay
🧾	Objects	receipt	accounting | bookkeeping | evidence | invoice | proof | receipt
💹	Objects	chart increasing with yen	bank | chart | currency | graph | growth | increasing | market | money | rise | trend | upward | yen | chart increasing with yen | graph increasing with yen
✉️	Objects	envelope	
✉	Objects	envelope	e-mail | email | envelope | letter
📧	Objects	e-mail	e-mail | email | letter | mail
📨	Objects	incoming envelope	delivering | e-mail | email | envelope | incoming | letter | mail | receive | sent
📩	Objects	envelope with arrow	arrow | communication | down | e-mail | email | envelope | letter | mail | outgoing | send | sent
📤	Objects	outbox tray	box | email | letter | mail | outbox | sent | tray | out tray
📥	Objects	inbox tray	box | email | inbox | letter | mail | receive | tray | zero | in tray
📦	Objects	package	box | communication | delivery | package | parcel | shipping
📫	Objects	closed mailbox with raised flag	closed | communication | flag | mail | mailbox | postbox | raised | closed postbox with raised flag | letterbox | post | post box | closed letterbox with raised flag
📪	Objects	closed mailbox with lowered flag	closed | flag | lowered | mail | mailbox | postbox | closed postbox with lowered flag | letterbox | post box | closed letterbox with lowered flag
📬	Objects	open mailbox with raised flag	flag | mail | mailbox | open | postbox | raised | open postbox with raised flag | post | post box | open letterbox with raised flag
📭	Objects	open mailbox with lowered flag	flag | lowered | mail | mailbox | open | postbox | open postbox with lowered flag | post | post box | open letterbox with lowered flag
📮	Objects	postbox	mail | mailbox | postbox | post | post box
🗳️	Objects	ballot box with ballot	
🗳	Objects	ballot box with ballot	ballot | box
✏️	Objects	pencil	
✏	Objects	pencil	pencil
✒️	Objects	black nib	
✒	Objects	black nib	black | nib | pen
🖋️	Objects	fountain pen	
🖋	Objects	fountain pen	fountain | pen
🖊️	Objects	pen	
🖊	Objects	pen	ballpoint | pen
🖌️	Objects	paintbrush	
🖌	Objects	paintbrush	paintbrush | painting
🖍️	Objects	crayon	
🖍	Objects	crayon	crayon
📝	Objects	memo	communication | media | memo | notes | pencil
💼	Objects	briefcase	briefcase | office
📁	Objects	file folder	file | folder
📂	Objects	open file folder	file | folder | open
🗂️	Objects	card index dividers	
🗂	Objects	card index dividers	card | dividers | index
📅	Objects	calendar	calendar | date
📆	Objects	tear-off calendar	calendar | tear-off
🗒️	Objects	spiral notepad	
🗒	Objects	spiral notepad	note | notepad | pad | spiral
🗓️	Objects	spiral calendar	
🗓	Objects	spiral calendar	calendar | pad | spiral
📇	Objects	card index	card | index | old | rolodex | school
📈	Objects	chart increasing	chart | data | graph | growth | increasing | right | trend | up | upward | chart increasing | graph increasing
📉	Objects	chart decreasing	chart | data | decreasing | down | downward | graph | negative | trend | chart decreasing | graph decreasing
📊	Objects	bar chart	bar | chart | data | graph
📋	Objects	clipboard	clipboard | do | list | notes
📌	Objects	pushpin	collage | pin | pushpin | drawing-pin
📍	Objects	round pushpin	location | map | pin | pushpin | round | round drawing-pin
📎	Objects	paperclip	paperclip
🖇️	Objects	linked paperclips	
🖇	Objects	linked paperclips	link | linked | paperclip | paperclips
📏	Objects	straight ruler	angle | edge | math | ruler | straight | straightedge
📐	Objects	triangular ruler	angle | math | rule | ruler | set | slide | triangle | triangular | set square | triangular ruler
✂️	Objects	scissors	
✂	Objects	scissors	cut | cutting | paper | scissors | tool
🗃️	Objects	card file box	
🗃	Objects	card file box	box | card | file
🗄️	Objects	file cabinet	
🗄	Objects	file cabinet	cabinet | file | filing | paper
🗑️	Objects	wastebasket	
🗑	Objects	wastebasket	can | garbage | trash | waste | wastebasket | rubbish bin | waste paper basket
🔒	Objects	locked	closed | lock | locked | private | padlock
🔓	Objects	unlocked	cracked | lock | open | unlock | unlocked | padlock
🔏	Objects	locked with pen	ink | lock | locked | nib | pen | privacy
🔐	Objects	locked with key	bike | closed | key | lock | locked | secure
🔑	Objects	key	key | keys | lock | major | password | unlock
🗝️	Objects	old key	
🗝	Objects	old key	clue | key | lock | old
🔨	Objects	hammer	hammer | home | improvement | repairs | tool
🪓	Objects	axe	ax | axe | chop | hatchet | split | wood
⛏️	Objects	pick	
⛏	Objects	pick	hammer | mining | pick | tool
⚒️	Objects	hammer and pick	
⚒	Objects	hammer and pick	hammer | pick | tool
🛠️	Objects	hammer and wrench	
🛠	Objects	hammer and wrench	hammer | spanner | tool | wrench | hammer and spanner | hammer and wrench
🗡️	Objects	dagger	
🗡	Objects	dagger	dagger | knife | weapon
⚔️	Objects	crossed swords	
⚔	Objects	crossed swords	crossed | swords | weapon
💣	Objects	bomb	bomb | boom | comic | dangerous | explosion | hot
🪃	Objects	boomerang	boomerang | rebound | repercussion | weapon
🏹	Objects	bow and arrow	archer | archery | arrow | bow | sagittarius | tool | weapon | zodiac
🛡️	Objects	shield	
🛡	Objects	shield	shield | weapon
🪚	Objects	carpentry saw	carpenter | carpentry | cut | lumber | saw | tool | trim
🔧	Objects	wrench	home | improvement | spanner | tool | wrench
🪛	Objects	screwdriver	flathead | handy | screw | screwdriver | tool
🔩	Objects	nut and bolt	bolt | home | improvement | nut | tool
⚙️	Objects	gear	
⚙	Objects	gear	cog | cogwheel | gear | tool
🗜️	Objects	clamp	
🗜	Objects	clamp	clamp | compress | tool | vice
⚖️	Objects	balance scale	
⚖	Objects	balance scale	balance | justice | libra | scale | scales | tool | weight | zodiac
🦯	Objects	white cane	accessibility | blind | cane | probing | white | guide cane | long mobility cane | white cane
🔗	Objects	link	link | links
⛓️‍💥	Objects	broken chain	
⛓‍💥	Objects	broken chain	break | breaking | broken | chain | cuffs | freedom
⛓️	Objects	chains	
⛓	Objects	chains	chain | chains
🪝	Objects	hook	catch | crook | curve | ensnare | hook | point | selling | fishing | selling point
🧰	Objects	toolbox	box | chest | mechanic | red | tool | toolbox
🧲	Objects	magnet	attraction | horseshoe | magnet | magnetic | negative | positive | shape | u
🪜	Objects	ladder	climb | ladder | rung | step
🪏	Objects	shovel	bury | dig | garden | hole | plant | scoop | shovel | snow | spade
⚗️	Objects	alembic	
⚗	Objects	alembic	alembic | chemistry | tool
🧪	Objects	test tube	chemist | chemistry | experiment | lab | science | test | tube
🧫	Objects	petri dish	bacteria | biologist | biology | culture | dish | lab | petri
🧬	Objects	dna	biologist | dna | evolution | gene | genetics | life | dna
🔬	Objects	microscope	experiment | lab | microscope | science | tool
🔭	Objects	telescope	contact | extraterrestrial | science | telescope | tool
📡	Objects	satellite antenna	aliens | antenna | contact | dish | satellite | science
💉	Objects	syringe	doctor | flu | medicine | needle | shot | sick | syringe | tool | vaccination | ill | injection
🩸	Objects	drop of blood	bleed | blood | donation | drop | injury | medicine | menstruation
💊	Objects	pill	doctor | drugs | medicated | medicine | pill | pills | sick | vitamin | capsule
🩹	Objects	adhesive bandage	adhesive | bandage | injury | plaster | sticking plaster | adhesive bandage | bandaid | dressing
🩼	Objects	crutch	aid | cane | crutch | disability | help | hurt | injured | mobility | stick
🩺	Objects	stethoscope	doctor | heart | medicine | stethoscope
🩻	Objects	x-ray	bones | doctor | medical | skeleton | skull | x-ray | xray | x-ray
🚪	Objects	door	back | closet | door | front
🛗	Objects	elevator	accessibility | elevator | hoist | lift
🪞	Objects	mirror	makeup | mirror | reflection | reflector | speculum | looking glass
🪟	Objects	window	air | frame | fresh | opening | transparent | view | window
🛏️	Objects	bed	
🛏	Objects	bed	bed | hotel | sleep
🛋️	Objects	couch and lamp	
🛋	Objects	couch and lamp	couch | hotel | lamp | couch and lamp | sofa | sofa and lamp
🪑	Objects	chair	chair | seat | sit
🚽	Objects	toilet	bathroom | toilet | facilities | loo | wc | lavatory
🪠	Objects	plunger	cup | force | plumber | plunger | poop | suction | toilet
🚿	Objects	shower	shower | water
🛁	Objects	bathtub	bath | bathtub
🪤	Objects	mouse trap	bait | cheese | lure | mouse | mousetrap | snare | trap
🪒	Objects	razor	razor | sharp | shave | cut-throat
🧴	Objects	lotion bottle	bottle | lotion | moisturizer | shampoo | sunscreen | lotion bottle | moisturiser
🧷	Objects	safety pin	diaper | pin | punk | rock | safety | nappy | punk rock | safety pin
🧹	Objects	broom	broom | cleaning | sweeping | witch
🧺	Objects	basket	basket | farming | laundry | picnic
🧻	Objects	roll of paper	paper | roll | toilet | towels | paper towels | roll of paper | toilet paper | toilet roll
🪣	Objects	bucket	bucket | cask | pail | vat
🧼	Objects	soap	bar | bathing | clean | cleaning | lather | soap | soapdish | soap dish
🫧	Objects	bubbles	bubble | bubbles | burp | clean | floating | pearl | soap | underwater
🪥	Objects	toothbrush	bathroom | brush | clean | dental | hygiene | teeth | toiletry | toothbrush
🧽	Objects	sponge	absorbing | cleaning | porous | soak | sponge
🧯	Objects	fire extinguisher	extinguish | extinguisher | fire | quench
🛒	Objects	shopping cart	cart | shopping | trolley | basket
🚬	Objects	cigarette	cigarette | smoking
⚰️	Objects	coffin	
⚰	Objects	coffin	coffin | dead | death | vampire | casket
🪦	Objects	headstone	cemetery | dead | grave | graveyard | headstone | memorial | rip | tomb | tombstone
⚱️	Objects	funeral urn	
⚱	Objects	funeral urn	ashes | death | funeral | urn
🧿	Objects	nazar amulet	amulet | bead | blue | charm | evil-eye | nazar | talisman | evil eye | nazar amulet
🪬	Objects	hamsa	amulet | fatima | fortune | guide | hamsa | hand | mary | miriam | palm | protect | protection
🗿	Objects	moai	face | moai | moyai | statue | stoneface | travel
🪧	Objects	placard	card | demonstration | notice | picket | placard | plaque | protest | sign
🪪	Objects	identification card	card | credentials | document | id | identification | license | security | driving | identification card | licence
🏧	Symbols	ATM sign	atm | automated | bank | cash | money | sign | teller | cashpoint
